5439	1054473	639	500000	295
6518	973701	2862	500000	1746
7438	932295	4273	500000	2622
8181	983582	5295	500000	3363
0	965797	6206	500000	3854
0	1055748	7025	500000	4483
0	1000639	7452	500000	4954
0	1027468	8071	500000	5264
0	1059574	8868	500000	5647
0	1013645	9388	500000	5911
0	1058438	9854	500000	6229
