113916	965786	671	500000	306
113150	1054433	3004	500000	1757
0	1051415	4195	500000	2599
0	954391	5191	500000	3261
0	1002601	6169	500000	3866
0	998599	6894	500000	4414
0	966075	7528	500000	4975
0	1065444	8373	500000	5228
0	1012434	8653	500000	5634
0	1100229	9335	500000	5911
0	987746	10018	500000	6208
