3052339	1063557	653	500000	300
2860743	1015744	2945	500000	1813
0	970617	4251	500000	2695
0	993389	5275	500000	3350
0	1029054	6196	500000	3866
0	1033013	6877	500000	4476
0	943780	7587	500000	4855
0	1035231	8239	500000	5308
0	1034406	8698	500000	5578
0	1040364	9390	500000	6059
0	955621	9916	500000	6319
