21920 8
0.0004892 -0.001 -0.001 -0.001 -0.001 0.00089934 0.00046735 -0.001 0.0024892 0.001 0.001 0.001 0.001 0.00289934 0.00246735 0.001 
0.00148201 -0.001 -0.001 -0.001 -0.001 0.00374834 0.00120103 -0.001 0.00348201 0.001 0.001 0.001 0.001 0.00574834 0.00320103 0.001 
0.13005 -0.001 0.0883471 -0.001 -0.001 0.223755 0.147936 -0.001 0.13205 0.001 0.0903471 0.001 0.001 0.225755 0.149936 0.001 
0.0702336 -0.001 0.0110275 -0.001 -0.001 0.119608 0.0833727 -0.001 0.0722336 0.001 0.0130275 0.001 0.001 0.121608 0.0853727 0.001 
0.0198488 -0.001 0.00845017 -0.001 -0.001 0.0452172 0.0290807 -0.001 0.0218488 0.001 0.0104502 0.001 0.001 0.0472172 0.0310807 0.001 
0.00247481 -0.001 -0.001 -0.001 -0.001 0.00374834 0.00340205 -0.001 0.00447481 0.001 0.001 0.001 0.001 0.00574834 0.00540205 0.001 
0.0724674 -0.001 0.0333643 -0.001 -0.001 0.177221 0.080438 -0.001 0.0744674 0.001 0.0353643 0.001 0.001 0.179221 0.082438 0.001 
0.128561 -0.001 0.0179003 -0.001 -0.001 0.242115 0.150137 -0.001 0.130561 0.001 0.0199003 0.001 0.001 0.244115 0.152137 0.001 
0.0009856 -0.001 -0.001 -0.001 -0.001 0.00121589 0.0019347 -0.001 0.0029856 0.001 0.001 0.001 0.001 0.00321589 0.0039347 0.001 
0.00173021 -0.001 -0.001 -0.001 -0.001 0.0069139 0.00120103 -0.001 0.00373021 0.001 0.001 0.001 0.001 0.0089139 0.00320103 0.001 
0.00371581 -0.001 -0.001 -0.001 -0.001 0.0091298 0.00413573 -0.001 0.00571581 0.001 0.001 0.001 0.001 0.0111298 0.00613573 0.001 
-0.001 -0.001 -0.001 -0.001 -0.001 -0.000683444 -0.001 -0.001 0.001 0.001 0.001 0.001 0.001 0.00131656 0.001 0.001 
0.00247481 -0.001 0.00243643 -0.001 -0.001 0.0069139 0.0100051 -0.001 0.00447481 0.001 0.00443643 0.001 0.001 0.0089139 0.0120051 0.001 
0.0146366 -0.001 0.00071821 -0.001 -0.001 0.0293894 0.0180756 -0.001 0.0166366 0.001 0.00271821 0.001 0.001 0.0313894 0.0200756 0.001 
0.0841328 -0.001 0.0273505 -0.001 -0.001 0.150314 0.0767696 -0.001 0.0861328 0.001 0.0293505 0.001 0.001 0.152314 0.0787696 0.001 
0.228834 -0.001 0.0582784 -0.001 -0.001 0.286433 0.189756 -0.001 0.230834 0.001 0.0602784 0.001 0.001 0.288433 0.191756 0.001 
0.020097 -0.001 0.0127457 -0.001 -0.001 0.0426847 0.0320154 -0.001 0.022097 0.001 0.0147457 0.001 0.001 0.0446847 0.0340154 0.001 
0.0193524 -0.001 0.00673196 -0.001 -0.001 0.0373033 0.0430205 -0.001 0.0213524 0.001 0.00873196 0.001 0.001 0.0393033 0.0450205 0.001 
0.0538523 -0.001 0.0290687 -0.001 -0.001 0.113593 0.0943778 -0.001 0.0558523 0.001 0.0310687 0.001 0.001 0.115593 0.0963778 0.001 
0.0334999 -0.001 0.0213368 -0.001 -0.001 0.07529 0.0503573 -0.001 0.0354999 0.001 0.0233368 0.001 0.001 0.07729 0.0523573 0.001 
0.0677516 -0.001 0.0333643 -0.001 -0.001 0.155695 0.0430205 -0.001 0.0697516 0.001 0.0353643 0.001 0.001 0.157695 0.0450205 0.001 
0.0642767 -0.001 0.0333643 -0.001 -0.001 0.116759 0.0921768 -0.001 0.0662767 0.001 0.0353643 0.001 0.001 0.118759 0.0941768 0.001 
0.00297121 -0.001 0.00157732 -0.001 -0.001 0.00754701 0.00780411 -0.001 0.00497121 0.001 0.00357732 0.001 0.001 0.00954701 0.00980411 0.001 
0.0208416 -0.001 0.0110275 -0.001 -0.001 0.0297059 0.0400858 -0.001 0.0228416 0.001 0.0130275 0.001 0.001 0.0317059 0.0420858 0.001 
0.0337481 -0.001 0.00587285 -0.001 -0.001 0.0616781 0.0430205 -0.001 0.0357481 0.001 0.00787285 0.001 0.001 0.0636781 0.0450205 0.001 
0.343751 -0.001 0.0204777 -0.001 -0.001 0.491877 0.439939 -0.001 0.345751 0.001 0.0224777 0.001 0.001 0.493877 0.441939 0.001 
0.0166222 -0.001 0.00329553 -0.001 -0.001 0.0271735 0.0195429 -0.001 0.0186222 0.001 0.00529553 0.001 0.001 0.0291735 0.0215429 0.001 
0.0434279 -0.001 0.0488282 -0.001 -0.001 0.095233 0.0195429 -0.001 0.0454279 0.001 0.0508282 0.001 0.001 0.097233 0.0215429 0.001 
0.000241 -0.001 -0.001 -0.001 -0.001 0.00153245 0.00266838 -0.001 0.002241 0.001 0.001 0.001 0.001 0.00353245 0.00466838 0.001 
0.0009856 -0.001 0.00071821 -0.001 -0.001 0.00248211 0.00560308 -0.001 0.0029856 0.001 0.00271821 0.001 0.001 0.00448211 0.00760308 0.001 
0.0431797 -0.001 0.0170412 -0.001 -0.001 0.0790886 0.0474226 -0.001 0.0451797 0.001 0.0190412 0.001 0.001 0.0810886 0.0494226 0.001 
-0.000503599 -0.001 -0.001 -0.001 -0.001 -0.000366888 0.0019347 -0.001 0.0014964 0.001 0.001 0.001 0.001 0.00163311 0.0039347 0.001 
0.0625393 -0.001 0.0118866 -0.001 -0.001 0.109161 0.0540257 -0.001 0.0645393 0.001 0.0138866 0.001 0.001 0.111161 0.0560257 0.001 
0.081899 -0.001 0.0196186 -0.001 -0.001 0.155379 0.0393522 -0.001 0.083899 0.001 0.0216186 0.001 0.001 0.157379 0.0413522 0.001 
0.0858702 -0.001 0.039378 -0.001 -0.001 0.149681 0.0899758 -0.001 0.0878702 0.001 0.041378 0.001 0.001 0.151681 0.0919758 0.001 
0.0141402 -0.001 -0.000140893 -0.001 -0.001 0.0167271 0.0312817 -0.001 0.0161402 0.001 0.00185911 0.001 0.001 0.0187271 0.0332817 0.001 
0.181179 -0.001 0.0264914 -0.001 -0.001 0.238316 0.25652 -0.001 0.183179 0.001 0.0284914 0.001 0.001 0.240316 0.25852 0.001 
0.0193524 -0.001 0.00673196 -0.001 -0.001 0.0319218 0.0334828 -0.001 0.0213524 0.001 0.00873196 0.001 0.001 0.0339218 0.0354828 0.001 
0.190859 -0.001 0.0385189 -0.001 -0.001 0.288649 0.260189 -0.001 0.192859 0.001 0.0405189 0.001 0.001 0.290649 0.262189 0.001 
0.079417 -0.001 0.0110275 -0.001 -0.001 0.122773 0.109051 -0.001 0.081417 0.001 0.0130275 0.001 0.001 0.124773 0.111051 0.001 
0.0096726 -0.001 0.00759107 -0.001 -0.001 0.0202092 0.0100051 -0.001 0.0116726 0.001 0.00959107 0.001 0.001 0.0222092 0.0120051 0.001 
0.0620429 -0.001 0.0118866 -0.001 -0.001 0.102514 0.0701665 -0.001 0.0640429 0.001 0.0138866 0.001 0.001 0.104514 0.0721665 0.001 
0.0727156 -0.001 0.0204777 -0.001 -0.001 0.123723 0.0811717 -0.001 0.0747156 0.001 0.0224777 0.001 0.001 0.125723 0.0831717 0.001 
0.126823 -0.001 0.0307869 -0.001 -0.001 0.219006 0.108318 -0.001 0.128823 0.001 0.0327869 0.001 0.001 0.221006 0.110318 0.001 
0.0883522 -0.001 0.0342234 -0.001 -0.001 0.129421 0.12079 -0.001 0.0903522 0.001 0.0362234 0.001 0.001 0.131421 0.12279 0.001 
0.00371581 -0.001 0.00759107 -0.001 -0.001 0.013245 0.00046735 -0.001 0.00571581 0.001 0.00959107 0.001 0.001 0.015245 0.00246735 0.001 
0.0861184 -0.001 0.0273505 -0.001 -0.001 0.16171 0.100981 -0.001 0.0881184 0.001 0.0293505 0.001 0.001 0.16371 0.102981 0.001 
0.0337481 -0.001 0.00673196 -0.001 -0.001 0.0616781 0.0327491 -0.001 0.0357481 0.001 0.00873196 0.001 0.001 0.0636781 0.0347491 0.001 
0.0513703 -0.001 0.0196186 -0.001 -0.001 0.099032 0.0672318 -0.001 0.0533703 0.001 0.0216186 0.001 0.001 0.101032 0.0692318 0.001 
0.0583199 -0.001 0.0282096 -0.001 -0.001 0.1405 0.0459552 -0.001 0.0603199 0.001 0.0302096 0.001 0.001 0.1425 0.0479552 0.001 
0.01141 -0.001 0.00329553 -0.001 -0.001 0.0208424 0.0173419 -0.001 0.01341 0.001 0.00529553 0.001 0.001 0.0228424 0.0193419 0.001 
0.171996 -0.001 0.0410962 -0.001 -0.001 0.310174 0.144268 -0.001 0.173996 0.001 0.0430962 0.001 0.001 0.312174 0.146268 0.001 
0.118633 -0.001 0.023055 -0.001 -0.001 0.193049 0.131795 -0.001 0.120633 0.001 0.025055 0.001 0.001 0.195049 0.133795 0.001 
0.00272301 -0.001 0.00845017 -0.001 -0.001 0.00533112 0.0092715 -0.001 0.00472301 0.001 0.0104502 0.001 0.001 0.00733112 0.0112715 0.001 
0.0153812 -0.001 0.00243643 -0.001 -0.001 0.0344543 0.0173419 -0.001 0.0173812 0.001 0.00443643 0.001 0.001 0.0364543 0.0193419 0.001 
0.0091762 -0.001 -0.000140893 -0.001 -0.001 0.016094 0.0129398 -0.001 0.0111762 0.001 0.00185911 0.001 0.001 0.018094 0.0149398 0.001 
0.0471509 -0.001 0.0204777 -0.001 -0.001 0.0857363 0.051091 -0.001 0.0491509 0.001 0.0224777 0.001 0.001 0.0877363 0.053091 0.001 
0.0508739 -0.001 0.0101684 -0.001 -0.001 0.0806714 0.0576941 -0.001 0.0528739 0.001 0.0121684 0.001 0.001 0.0826714 0.0596941 0.001 
0.099025 -0.001 0.031646 -0.001 -0.001 0.167408 0.109785 -0.001 0.101025 0.001 0.033646 0.001 0.001 0.169408 0.111785 0.001 
0.094309 -0.001 0.023055 -0.001 -0.001 0.168991 0.117122 -0.001 0.096309 0.001 0.025055 0.001 0.001 0.170991 0.119122 0.001 
0.0759422 -0.001 0.0179003 -0.001 -0.001 0.140184 0.0892421 -0.001 0.0779422 0.001 0.0199003 0.001 0.001 0.142184 0.0912421 0.001 
0.0173668 -0.001 0.00415464 -0.001 -0.001 0.0278066 0.0268797 -0.001 0.0193668 0.001 0.00615464 0.001 0.001 0.0298066 0.0288797 0.001 
0.00197841 -0.001 0.00415464 -0.001 -0.001 0.00564767 0.00340205 -0.001 0.00397841 0.001 0.00615464 0.001 0.001 0.00764767 0.00540205 0.001 
0.0617947 -0.001 0.0307869 -0.001 -0.001 0.131953 0.0525583 -0.001 0.0637947 0.001 0.0327869 0.001 0.001 0.133953 0.0545583 0.001 
-0.001 -0.001 -0.001 -0.001 -0.001 -0.001 -0.000266324 -0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.00173368 0.001 
0.00446041 -0.001 -0.000140893 -0.001 -0.001 0.00849668 0.0019347 -0.001 0.00646041 0.001 0.00185911 0.001 0.001 0.0104967 0.0039347 0.001 
0.00446041 -0.001 -0.000140893 -0.001 -0.001 0.00849668 0.00266838 -0.001 0.00646041 0.001 0.00185911 0.001 0.001 0.0104967 0.00466838 0.001 
0.0625393 -0.001 0.0170412 -0.001 -0.001 0.098082 0.080438 -0.001 0.0645393 0.001 0.0190412 0.001 0.001 0.100082 0.082438 0.001 
0.0722192 -0.001 0.0264914 -0.001 -0.001 0.128788 0.116388 -0.001 0.0742192 0.001 0.0284914 0.001 0.001 0.130788 0.118388 0.001 
0.0414423 -0.001 0.0170412 -0.001 -0.001 0.0683257 0.0518247 -0.001 0.0434423 0.001 0.0190412 0.001 0.001 0.0703257 0.0538247 0.001 
0.0399531 -0.001 0.0136048 -0.001 -0.001 0.0585125 0.0731012 -0.001 0.0419531 0.001 0.0156048 0.001 0.001 0.0605125 0.0751012 0.001 
-0.001 -0.001 -0.001 -0.001 -0.001 -0.000683444 -0.001 -0.001 0.001 0.001 0.001 0.001 0.001 0.00131656 0.001 0.001 
0.0116582 -0.001 0.00243643 -0.001 -0.001 0.0350874 0.00853778 -0.001 0.0136582 0.001 0.00443643 0.001 0.001 0.0370874 0.0105378 0.001 
0.0702336 -0.001 0.0453918 -0.001 -0.001 0.163609 0.100247 -0.001 0.0722336 0.001 0.0473918 0.001 0.001 0.165609 0.102247 0.001 
0.190114 -0.001 0.0660103 -0.001 -0.001 0.329168 0.185354 -0.001 0.192114 0.001 0.0680103 0.001 0.001 0.331168 0.187354 0.001 
-7.19805e-06 -0.001 -0.001 -0.001 -0.001 0.00153245 0.00266838 -0.001 0.0019928 0.001 0.001 0.001 0.001 0.00353245 0.00466838 0.001 
0.137248 -0.001 0.0505464 -0.001 -0.001 0.276303 0.118589 -0.001 0.139248 0.001 0.0525464 0.001 0.001 0.278303 0.120589 0.001 
0.000241 -0.001 -0.001 -0.001 -0.001 0.00311523 0.00120103 -0.001 0.002241 0.001 0.001 0.001 0.001 0.00511523 0.00320103 0.001 
0.0570789 -0.001 0.00415464 -0.001 -0.001 0.117708 0.0415532 -0.001 0.0590789 0.001 0.00615464 0.001 0.001 0.119708 0.0435532 0.001 
0.0464063 -0.001 0.00673196 -0.001 -0.001 0.095233 0.0217439 -0.001 0.0484063 0.001 0.00873196 0.001 0.001 0.097233 0.0237439 0.001 
0.180931 -0.001 0.0496873 -0.001 -0.001 0.32252 0.122258 -0.001 0.182931 0.001 0.0516873 0.001 0.001 0.32452 0.124258 0.001 
0.131043 -0.001 0.0479691 -0.001 -0.001 0.29308 0.082639 -0.001 0.133043 0.001 0.0499691 0.001 0.001 0.29508 0.084639 0.001 
0.00421221 -0.001 0.00071821 -0.001 -0.001 0.0249576 0.00633676 -0.001 0.00621221 0.001 0.00271821 0.001 0.001 0.0269576 0.00833676 0.001 
0.160082 -0.001 0.0496873 -0.001 -0.001 0.264274 0.210299 -0.001 0.162082 0.001 0.0516873 0.001 0.001 0.266274 0.212299 0.001 
0.171499 -0.001 0.0582784 -0.001 -0.001 0.311441 0.153072 -0.001 0.173499 0.001 0.0602784 0.001 0.001 0.313441 0.155072 0.001 
0.0938126 -0.001 0.0290687 -0.001 -0.001 0.150314 0.127393 -0.001 0.0958126 0.001 0.0310687 0.001 0.001 0.152314 0.129393 0.001 
0.0687444 -0.001 0.0307869 -0.001 -0.001 0.118025 0.0921768 -0.001 0.0707444 0.001 0.0327869 0.001 0.001 0.120025 0.0941768 0.001 
0.221139 -0.001 0.0788969 -0.001 -0.001 0.364305 0.281465 -0.001 0.223139 0.001 0.0808969 0.001 0.001 0.366305 0.283465 0.001 
0.0004892 -0.001 -0.001 -0.001 -0.001 0.001849 -0.001 -0.001 0.0024892 0.001 0.001 0.001 0.001 0.003849 0.001 0.001 
0.0595609 -0.001 0.0350825 -0.001 -0.001 0.107579 0.0811717 -0.001 0.0615609 0.001 0.0370825 0.001 0.001 0.109579 0.0831717 0.001 
0.0238201 -0.001 0.0110275 -0.001 -0.001 0.0398357 0.0276134 -0.001 0.0258201 0.001 0.0130275 0.001 0.001 0.0418357 0.0296134 0.001 
0.0347409 -0.001 0.023055 -0.001 -0.001 0.066743 0.0525583 -0.001 0.0367409 0.001 0.025055 0.001 0.001 0.068743 0.0545583 0.001 
0.0367265 -0.001 0.0350825 -0.001 -0.001 0.0813045 0.0591614 -0.001 0.0387265 0.001 0.0370825 0.001 0.001 0.0833045 0.0611614 0.001 
0.00470861 -0.001 0.00415464 -0.001 -0.001 0.00564767 0.0122062 -0.001 0.00670861 0.001 0.00615464 0.001 0.001 0.00764767 0.0142062 0.001 
0.0439243 -0.001 0.00673196 -0.001 -0.001 0.0581959 0.0936442 -0.001 0.0459243 0.001 0.00873196 0.001 0.001 0.0601959 0.0956442 0.001 
0.0508739 -0.001 0.023055 -0.001 -0.001 0.0705416 0.0635635 -0.001 0.0528739 0.001 0.025055 0.001 0.001 0.0725416 0.0655635 0.001 
0.134021 -0.001 0.04711 -0.001 -0.001 0.205711 0.172881 -0.001 0.136021 0.001 0.04911 0.001 0.001 0.207711 0.174881 0.001 
0.185895 -0.001 0.0711649 -0.001 -0.001 0.277253 0.237445 -0.001 0.187895 0.001 0.0731649 0.001 0.001 0.279253 0.239445 0.001 
0.00272301 -0.001 0.00157732 -0.001 -0.001 0.00311523 0.00780411 -0.001 0.00472301 0.001 0.00357732 0.001 0.001 0.00511523 0.00980411 0.001 
0.0178632 -0.001 0.0144639 -0.001 -0.001 0.0319218 0.023945 -0.001 0.0198632 0.001 0.0164639 0.001 0.001 0.0339218 0.025945 0.001 
0.076935 -0.001 0.0453918 -0.001 -0.001 0.139867 0.0738349 -0.001 0.078935 0.001 0.0473918 0.001 0.001 0.141867 0.0758349 0.001 
0.0580717 -0.001 0.0299278 -0.001 -0.001 0.106946 0.0488899 -0.001 0.0600717 0.001 0.0319278 0.001 0.001 0.108946 0.0508899 0.001 
0.101755 -0.001 0.0136048 -0.001 -0.001 0.196214 0.0965789 -0.001 0.103755 0.001 0.0156048 0.001 0.001 0.198214 0.0985789 0.001 
-0.000503599 -0.001 0.00157732 -0.001 -0.001 0.00438145 0.0019347 -0.001 0.0014964 0.001 0.00357732 0.001 0.001 0.00638145 0.0039347 0.001 
0.00694242 -0.001 0.00329553 -0.001 -0.001 0.0173602 0.00266838 -0.001 0.00894242 0.001 0.00529553 0.001 0.001 0.0193602 0.00466838 0.001 
0.00743882 -0.001 0.00587285 -0.001 -0.001 0.0227417 0.00560308 -0.001 0.00943882 0.001 0.00787285 0.001 0.001 0.0247417 0.00760308 0.001 
0.00694242 -0.001 -0.001 -0.001 -0.001 0.0116622 0.0100051 -0.001 0.00894242 0.001 0.001 0.001 0.001 0.0136622 0.0120051 0.001 
0.0009856 -0.001 -0.001 -0.001 -0.001 0.00374834 0.00120103 -0.001 0.0029856 0.001 0.001 0.001 0.001 0.00574834 0.00320103 0.001 
0.00495681 -0.001 -0.001 -0.001 -0.001 0.0069139 0.00780411 -0.001 0.00695681 0.001 0.001 0.001 0.001 0.0089139 0.00980411 0.001 
0.138489 -0.001 0.0213368 -0.001 -0.001 0.257943 0.0892421 -0.001 0.140489 0.001 0.0233368 0.001 0.001 0.259943 0.0912421 0.001 
0.00669422 -0.001 0.00329553 -0.001 -0.001 0.0208424 0.00486941 -0.001 0.00869422 0.001 0.00529553 0.001 0.001 0.0228424 0.00686941 0.001 
0.154374 -0.001 0.0419553 -0.001 -0.001 0.219956 0.201494 -0.001 0.156374 0.001 0.0439553 0.001 0.001 0.221956 0.203494 0.001 
0.0277913 -0.001 0.00759107 -0.001 -0.001 0.0420516 0.0437542 -0.001 0.0297913 0.001 0.00959107 0.001 0.001 0.0440516 0.0457542 0.001 
0.0898414 -0.001 0.0170412 -0.001 -0.001 0.163609 0.108318 -0.001 0.0918414 0.001 0.0190412 0.001 0.001 0.165609 0.110318 0.001 
0.118633 -0.001 0.0256323 -0.001 -0.001 0.206661 0.153072 -0.001 0.120633 0.001 0.0276323 0.001 0.001 0.208661 0.155072 0.001 
0.124838 -0.001 0.0325052 -0.001 -0.001 0.218373 0.114187 -0.001 0.126838 0.001 0.0345052 0.001 0.001 0.220373 0.116187 0.001 
0.0357337 -0.001 0.0161821 -0.001 -0.001 0.0721244 0.0378848 -0.001 0.0377337 0.001 0.0181821 0.001 0.001 0.0741244 0.0398848 0.001 
-7.19805e-06 -0.001 -0.000140893 -0.001 -0.001 0.00248211 0.00046735 -0.001 0.0019928 0.001 0.00185911 0.001 0.001 0.00448211 0.00246735 0.001 
0.0985284 -0.001 0.0282096 -0.001 -0.001 0.163926 0.0877748 -0.001 0.100528 0.001 0.0302096 0.001 0.001 0.165926 0.0897748 0.001 
0.0665105 -0.001 0.0161821 -0.001 -0.001 0.129738 0.0576941 -0.001 0.0685105 0.001 0.0181821 0.001 0.001 0.131738 0.0596941 0.001 
0.0287841 -0.001 0.00673196 -0.001 -0.001 0.0689588 0.0224776 -0.001 0.0307841 0.001 0.00873196 0.001 0.001 0.0709588 0.0244776 0.001 
0.0290323 -0.001 0.0118866 -0.001 -0.001 0.0569297 0.0327491 -0.001 0.0310323 0.001 0.0138866 0.001 0.001 0.0589297 0.0347491 0.001 
0.0223309 -0.001 0.0101684 -0.001 -0.001 0.0401523 0.0312817 -0.001 0.0243309 0.001 0.0121684 0.001 0.001 0.0421523 0.0332817 0.001 
0.0171186 -0.001 0.00501375 -0.001 -0.001 0.033188 0.023945 -0.001 0.0191186 0.001 0.00701375 0.001 0.001 0.035188 0.025945 0.001 
0.0933162 -0.001 0.0247732 -0.001 -0.001 0.200013 0.076036 -0.001 0.0953162 0.001 0.0267732 0.001 0.001 0.202013 0.078036 0.001 
-0.001 -0.001 -0.001 -0.001 -0.001 0.00121589 -0.001 -0.001 0.001 0.001 0.001 0.001 0.001 0.00321589 0.001 0.001 
0.163557 -0.001 0.0565601 -0.001 -0.001 0.283267 0.125926 -0.001 0.165557 0.001 0.0585601 0.001 0.001 0.285267 0.127926 0.001 
0.0362301 -0.001 0.0221959 -0.001 -0.001 0.0898515 0.0349501 -0.001 0.0382301 0.001 0.0241959 0.001 0.001 0.0918515 0.0369501 0.001 
0.0938126 -0.001 0.0299278 -0.001 -0.001 0.122457 0.164077 -0.001 0.0958126 0.001 0.0319278 0.001 0.001 0.124457 0.166077 0.001 
0.0320107 -0.001 0.015323 -0.001 -0.001 0.0449006 0.0686992 -0.001 0.0340107 0.001 0.017323 0.001 0.001 0.0469006 0.0706992 0.001 
0.0608019 -0.001 0.0136048 -0.001 -0.001 0.0765562 0.0943778 -0.001 0.0628019 0.001 0.0156048 0.001 0.001 0.0785562 0.0963778 0.001 
0.0243165 -0.001 0.0118866 -0.001 -0.001 0.0518648 0.0386185 -0.001 0.0263165 0.001 0.0138866 0.001 0.001 0.0538648 0.0406185 0.001 
0.103989 -0.001 0.0788969 -0.001 -0.001 0.206344 0.0569604 -0.001 0.105989 0.001 0.0808969 0.001 0.001 0.208344 0.0589604 0.001 
0.086863 -0.001 0.0136048 -0.001 -0.001 0.150314 0.116388 -0.001 0.088863 0.001 0.0156048 0.001 0.001 0.152314 0.118388 0.001 
0.0305215 -0.001 0.0161821 -0.001 -0.001 0.0540807 0.0334828 -0.001 0.0325215 0.001 0.0181821 0.001 0.001 0.0560807 0.0354828 0.001 
0.0464063 -0.001 0.00587285 -0.001 -0.001 0.0651602 0.0474226 -0.001 0.0484063 0.001 0.00787285 0.001 0.001 0.0671602 0.0494226 0.001 
0.169266 -0.001 0.031646 -0.001 -0.001 0.214891 0.191223 -0.001 0.171266 0.001 0.033646 0.001 0.001 0.216891 0.193223 0.001 
0.216672 -0.001 0.0385189 -0.001 -0.001 0.281051 0.239646 -0.001 0.218672 0.001 0.0405189 0.001 0.001 0.283051 0.241646 0.001 
0.142212 -0.001 0.11412 -0.001 -0.001 0.233568 0.145735 -0.001 0.144212 0.001 0.11612 0.001 0.001 0.235568 0.147735 0.001 
0.0245647 -0.001 0.015323 -0.001 -0.001 0.0512317 0.0422869 -0.001 0.0265647 0.001 0.017323 0.001 0.001 0.0532317 0.0442869 0.001 
0.106967 -0.001 0.0926426 -0.001 -0.001 0.185135 0.130328 -0.001 0.108967 0.001 0.0946426 0.001 0.001 0.187135 0.132328 0.001 
0.0287841 -0.001 0.0093093 -0.001 -0.001 0.0619946 0.0576941 -0.001 0.0307841 0.001 0.0113093 0.001 0.001 0.0639946 0.0596941 0.001 
0.086863 -0.001 0.04711 -0.001 -0.001 0.172473 0.100247 -0.001 0.088863 0.001 0.04911 0.001 0.001 0.174473 0.102247 0.001 
0.0605537 -0.001 0.0325052 -0.001 -0.001 0.116759 0.0775033 -0.001 0.0625537 0.001 0.0345052 0.001 0.001 0.118759 0.0795033 0.001 
0.0253093 -0.001 0.0136048 -0.001 -0.001 0.0547138 0.0217439 -0.001 0.0273093 0.001 0.0156048 0.001 0.001 0.0567138 0.0237439 0.001 
0.17969 -0.001 0.0488282 -0.001 -0.001 0.312074 0.131062 -0.001 0.18169 0.001 0.0508282 0.001 0.001 0.314074 0.133062 0.001 
