448	1064987	670	500000	306
2768	986806	2950	500000	1802
4896	1027230	4198	500000	2603
6691	1007547	5363	500000	3282
8447	961859	6264	500000	3866
9845	1000682	6927	500000	4431
0	1016209	7643	500000	4837
0	960175	8166	500000	5312
0	1003614	8823	500000	5550
0	979041	9329	500000	6019
0	956169	9723	500000	6283
