2311	203964	238	100000	141
7916	199246	1254	100000	822
10637	204998	1833	100000	1116
12844	201544	2245	100000	1408
14177	193764	2677	100000	1699
15061	210193	2961	100000	1933
0	210680	3328	100000	2058
0	198682	3566	100000	2297
0	212658	3706	100000	2407
0	198649	4050	100000	2525
0	202136	4275	100000	2703
