41407157	980421	681	500000	291
41115031	990133	2913	500000	1815
0	1003707	4383	500000	2605
0	1038709	5458	500000	3419
0	982682	6237	500000	3874
0	1006506	6854	500000	4413
0	1018294	7500	500000	4899
0	980289	8159	500000	5318
0	995075	8794	500000	5607
0	1055145	9374	500000	5877
0	1004150	9906	500000	6216
