330474	1028223	662	500000	300
332748	1047454	2925	500000	1757
0	936417	4303	500000	2658
0	1030325	5452	500000	3419
0	986611	6287	500000	3976
0	1065728	7012	500000	4435
0	1064653	7555	500000	4852
0	1038860	8251	500000	5231
0	1003275	8880	500000	5550
0	1061118	9368	500000	6049
0	1018920	9972	500000	6353
